step,loss
0,0.6974560022354126
1,0.7020244598388672
2,0.6969233751296997
3,0.6876487135887146
4,0.6911858320236206
5,0.7156246900558472
6,0.6932950615882874
7,0.6891486644744873
8,0.6937476396560669
9,0.6940065622329712
10,0.6911355257034302
11,0.6884876489639282
12,0.7106711864471436
13,0.685926079750061
14,0.6898497343063354
15,0.680435061454773
16,0.7115619778633118
17,0.6813594102859497
18,0.6940755248069763
19,0.6942520141601562
20,0.6953496932983398
21,0.6904512047767639
22,0.6904489994049072
23,0.6940844655036926
24,0.6904856562614441
25,0.6907916069030762
26,0.691604495048523
27,0.6868778467178345
28,0.6894538402557373
29,0.68894362449646
30,0.6872562170028687
31,0.6834641695022583
32,0.6729946136474609
33,0.6431126594543457
34,0.7006233930587769
35,0.7108153700828552
36,0.6803151369094849
37,0.7266883254051208
38,0.7054080963134766
39,0.6850156188011169
40,0.6930823922157288
41,0.6911844611167908
42,0.6724083423614502
43,0.6849778890609741
44,0.6884860396385193
45,0.6884504556655884
46,0.6773387789726257
47,0.7177156209945679
48,0.6628418564796448
49,0.661141037940979
50,0.6927655935287476
51,0.6780831217765808
52,0.6763460636138916
53,0.668254554271698
54,0.6756246089935303
55,0.6454045176506042
56,0.6535030603408813
57,0.6330857276916504
58,0.7690536379814148
59,0.7397432327270508
60,0.6476542353630066
61,0.6088093519210815
62,0.8271026611328125
63,0.7798193097114563
64,0.5837845802307129
65,0.6477240324020386
66,0.6218596696853638
67,0.6506745219230652
68,0.5918604135513306
69,0.630320131778717
70,0.616007924079895
71,0.6578426361083984
72,0.5921013355255127
73,0.6561375856399536
74,0.5513612627983093
75,0.5508909225463867
76,0.5940375328063965
77,0.7341565489768982
78,0.5691767930984497
79,0.5599479675292969
80,0.5567880272865295
81,0.504510760307312
82,0.5533938407897949
83,0.4737045466899872
84,0.5830245018005371
85,0.5893676280975342
86,0.6616647243499756
87,0.7769249677658081
88,0.8574303388595581
89,0.7361338138580322
90,0.6155918836593628
91,0.6388084888458252
92,0.5439140200614929
93,0.6230463981628418
94,0.6230061054229736
95,0.5785660743713379
96,0.5763359069824219
97,0.560015082359314
98,0.6178567409515381
99,0.5421772599220276
100,0.5345476865768433
101,0.5758145451545715
102,0.6094294786453247
103,0.6289985179901123
104,0.5168115496635437
105,0.6942561864852905
106,0.6020066738128662
107,0.5371564626693726
108,0.5810153484344482
109,0.4900656044483185
110,0.49850866198539734
111,0.49850600957870483
112,0.7382136583328247
113,0.5886586904525757
114,0.5212727189064026
115,0.5545507073402405
116,0.575579047203064
117,0.6004114747047424
118,0.4947632849216461
119,0.5576187372207642
120,0.6228275299072266
121,0.5085498094558716
122,0.4054394066333771
123,0.48661357164382935
124,0.5272014737129211
125,0.48138612508773804
126,0.6061564683914185
127,0.4717356860637665
128,0.46603503823280334
129,0.5991126298904419
130,0.325153648853302
131,0.4902575612068176
132,0.5516799092292786
133,0.4714895486831665
134,0.5416700839996338
135,0.44159337878227234
136,0.4031641185283661
137,0.6171084046363831
138,0.6744559407234192
139,0.4441104531288147
140,0.5481448769569397
141,0.450536847114563
142,0.5315287113189697
143,0.45308321714401245
144,0.599263072013855
145,0.6106954216957092
146,0.4304197430610657
147,0.33035558462142944
148,0.557305097579956
149,0.483148455619812
150,0.5269589424133301
151,0.600715696811676
152,0.5440415143966675
153,0.5145745873451233
154,0.5763974189758301
155,0.48570382595062256
156,0.7505101561546326
157,0.5144743323326111
158,0.6119024753570557
159,0.6362468004226685
160,0.48794543743133545
161,0.5334921479225159
162,0.45466533303260803
163,0.5997081995010376
164,0.5284506678581238
165,0.5316533446311951
166,0.46797963976860046
167,0.4456348419189453
168,0.5666859745979309
169,0.48255324363708496
170,0.5052276849746704
171,0.5232945680618286
172,0.5376565456390381
173,0.5300622582435608
174,0.33162355422973633
175,0.45610150694847107
176,0.47055405378341675
177,0.4851495921611786
178,0.47868090867996216
179,0.3585417866706848
180,0.4692496955394745
181,0.6376477479934692
182,0.3867417871952057
183,0.6435233354568481
184,0.3712439239025116
185,0.3874000608921051
186,0.5310952663421631
187,0.4145354926586151
188,0.3866365849971771
189,0.5109121203422546
190,0.38692617416381836
191,0.6558050513267517
192,0.6821696758270264
193,0.4122278094291687
194,0.49684369564056396
195,0.7148050665855408
196,0.47850435972213745
197,0.42662379145622253
198,0.4667209982872009
199,0.4448569416999817
200,0.4119166135787964
201,0.4395025074481964
202,0.3688615560531616
203,0.388094961643219
204,0.393644243478775
205,0.4548003077507019
206,0.46117186546325684
207,0.3534155488014221
208,0.38373395800590515
209,0.5187984704971313
210,0.2606930136680603
211,0.2722284495830536
212,0.4491836428642273
213,0.26817506551742554
214,0.4167054295539856
215,0.31518203020095825
216,0.42940041422843933
217,0.6289963722229004
218,0.5442243218421936
219,0.35444024205207825
220,0.47486743330955505
221,0.3927168846130371
222,0.5284574031829834
223,0.4441379904747009
224,0.3288484215736389
225,0.3067113757133484
226,0.30038321018218994
227,0.5284605026245117
228,0.3465358316898346
229,0.3492913246154785
230,0.40376853942871094
231,0.42515701055526733
232,0.3574265241622925
233,0.4615379571914673
234,0.43616119027137756
235,0.5392036437988281
236,0.37538012862205505
237,0.3616164028644562
238,0.31207001209259033
239,0.2950119376182556
240,0.297224223613739
241,0.6909978985786438
242,0.5268951654434204
243,0.25644418597221375
244,0.49591514468193054
245,0.4064200818538666
246,0.42273956537246704
247,0.4523999094963074
248,0.48120200634002686
249,0.4647362232208252
250,0.42445963621139526
251,0.4233711361885071
252,0.4011150300502777
253,0.3792148530483246
254,0.6009221076965332
255,0.3711870014667511
256,0.2915864884853363
257,0.4597260057926178
258,0.4245337247848511
259,0.3039870858192444
260,0.4487556219100952
261,0.41156381368637085
262,0.5138505697250366
263,0.4201129078865051
264,0.5458875298500061
265,0.6614073514938354
266,0.44638872146606445
267,0.4066104292869568
268,0.5076831579208374
269,0.35733723640441895
270,0.3663068115711212
271,0.49381914734840393
272,0.28170403838157654
273,0.3976755142211914
274,0.38922318816185
275,0.4629339873790741
276,0.3989507257938385
277,0.47794127464294434
278,0.4388299882411957
279,0.35652846097946167
280,0.30459874868392944
281,0.4389779269695282
282,0.3961602747440338
283,0.5354970693588257
284,0.4248010516166687
285,0.4567644000053406
286,0.36150917410850525
287,0.22281420230865479
288,0.4786268174648285
289,0.34279534220695496
290,0.6135247945785522
291,0.2161194533109665
292,0.4816969633102417
293,0.507648229598999
294,0.3864551782608032
295,0.24941901862621307
296,0.3979378342628479
297,0.6590884923934937
298,0.4413694739341736
299,0.4673979878425598
300,0.34538471698760986
301,0.38788098096847534
302,0.30194586515426636
303,0.5826154351234436
304,0.4730583429336548
305,0.3615376055240631
306,0.36483150720596313
307,0.2947129011154175
308,0.6188583374023438
309,0.3162831962108612
310,0.30405306816101074
311,0.25138357281684875
312,0.34471043944358826
313,0.43525803089141846
314,0.357030987739563
315,0.3502866327762604
316,0.44626790285110474
317,0.4395269751548767
318,0.5663111805915833
319,0.3327096998691559
320,0.36221763491630554
321,0.44412529468536377
322,0.21793648600578308
323,0.33464038372039795
324,0.3746143579483032
325,0.37393805384635925
326,0.18612821400165558
327,0.41560786962509155
328,0.509463906288147
329,0.27953314781188965
330,0.24135644733905792
331,0.515970766544342
332,0.5213762521743774
333,0.6683763265609741
334,0.500222384929657
335,0.36665135622024536
336,0.31646811962127686
337,0.4304647445678711
338,0.36875492334365845
339,0.4789222776889801
340,0.4793834090232849
341,0.4293951690196991
342,0.4230382740497589
343,0.391051709651947
344,0.3035084307193756
345,0.38011056184768677
346,0.45102760195732117
347,0.3656727075576782
348,0.3088371455669403
349,0.31698763370513916
350,0.31179875135421753
351,0.2984203100204468
352,0.19911757111549377
353,0.42528265714645386
354,0.2735404968261719
355,0.39959901571273804
356,0.3195980191230774
357,0.40722471475601196
358,0.27695250511169434
359,0.4305281639099121
360,0.31566300988197327
361,0.3219393789768219
362,0.3607945740222931
363,0.5177662372589111
364,0.3377551734447479
365,0.3132680356502533
366,0.31960490345954895
367,0.49342307448387146
368,0.35037463903427124
369,0.31670671701431274
370,0.43625789880752563
371,0.2924772799015045
372,0.23363380134105682
373,0.2077859491109848
374,0.46326005458831787
375,0.37047627568244934
376,0.3431711792945862
377,0.2720293700695038
378,0.34050318598747253
379,0.308685839176178
380,0.3840848505496979
381,0.501307487487793
382,0.4189256429672241
383,0.4251849055290222
384,0.5118576288223267
385,0.3331673741340637
386,0.45493870973587036
387,0.36776477098464966
388,0.3726317584514618
389,0.338162899017334
390,0.24080772697925568
391,0.22573471069335938
392,0.3063235878944397
393,0.362064927816391
394,0.3974754214286804
395,0.3549042046070099
396,0.5009207725524902
397,0.38262414932250977
398,0.2987906038761139
399,0.3877027928829193
400,0.4406978487968445
401,0.33954617381095886
402,0.25031957030296326
403,0.33300304412841797
404,0.255071222782135
405,0.4041356146335602
406,0.40986695885658264
407,0.4121629595756531
408,0.48312973976135254
409,0.39624011516571045
410,0.22426842153072357
411,0.30624526739120483
412,0.5483477711677551
413,0.1807549148797989
414,0.5677062273025513
415,0.38156208395957947
416,0.1452169418334961
417,0.5268869400024414
418,0.2519075274467468
419,0.3391175866127014
420,0.3091190755367279
421,0.26414674520492554
422,0.21813122928142548
423,0.4338093400001526
424,0.24611063301563263
425,0.3973466753959656
426,0.3007868230342865
427,0.34229230880737305
428,0.45386990904808044
429,0.4592987596988678
430,0.2788059115409851
431,0.2539595365524292
432,0.6002511382102966
433,0.3167675733566284
434,0.47696158289909363
435,0.3437621593475342
436,0.30742737650871277
437,0.44855594635009766
438,0.48425963521003723
439,0.4195560812950134
440,0.40634647011756897
441,0.25970423221588135
442,0.3839800953865051
443,0.3950025737285614
444,0.39373213052749634
445,0.4559980034828186
446,0.3457072973251343
447,0.3287159502506256
448,0.36694595217704773
449,0.420416921377182
450,0.6146185398101807
451,0.4406260848045349
452,0.2345195859670639
453,0.3519399166107178
454,0.536900520324707
455,0.33985817432403564
456,0.42468884587287903
457,0.27527233958244324
458,0.3900471329689026
459,0.2829230725765228
460,0.34673774242401123
461,0.3665633201599121
462,0.4174647033214569
463,0.33917853236198425
464,0.23726344108581543
465,0.5184635519981384
466,0.4526005983352661
467,0.33086931705474854
468,0.2831459045410156
469,0.33372777700424194
470,0.3126901686191559
471,0.32384347915649414
472,0.488423228263855
473,0.21467314660549164
474,0.40132153034210205
475,0.19487684965133667
476,0.3555872440338135
477,0.2519207298755646
478,0.3930565118789673
479,0.4741971790790558
480,0.4038565158843994
481,0.5019823908805847
482,0.2546853721141815
483,0.4327412247657776
484,0.5418992638587952
485,0.2955509424209595
486,0.30021026730537415
487,0.5041055679321289
488,0.38432735204696655
489,0.5055059194564819
490,0.45288723707199097
491,0.2499556541442871
