step,loss
0,0.6918739676475525
1,0.6914290189743042
2,0.6912434697151184
3,0.6980964541435242
4,0.6936311721801758
5,0.7022264003753662
6,0.6952956914901733
7,0.6926400661468506
8,0.6843605041503906
9,0.660962700843811
10,0.7814199924468994
11,0.7352051138877869
12,0.6729554533958435
13,0.6940931677818298
14,0.693778932094574
15,0.6882075071334839
16,0.6917005181312561
17,0.6885495781898499
18,0.6881102919578552
19,0.6917129158973694
20,0.6880849003791809
21,0.6891583204269409
22,0.69964200258255
23,0.6874643564224243
24,0.6849818229675293
25,0.6882648468017578
26,0.6640256643295288
27,0.6325640082359314
28,0.6671393513679504
29,0.7694513201713562
30,0.7361109852790833
31,0.6884382963180542
32,0.6608962416648865
33,0.674441397190094
34,0.6854035258293152
35,0.682068407535553
36,0.6865103840827942
37,0.6899161338806152
38,0.6869868040084839
39,0.6850346922874451
40,0.6841037273406982
41,0.6677819490432739
42,0.6763803362846375
43,0.6607542037963867
44,0.6994511485099792
45,0.6511476039886475
46,0.6579779386520386
47,0.710422158241272
48,0.6032134294509888
49,0.6407641768455505
50,0.6075944900512695
51,0.6474223732948303
52,0.7278852462768555
53,0.58486008644104
54,0.6579385995864868
55,0.6061317920684814
56,0.6483325958251953
57,0.5820143222808838
58,0.5099504590034485
59,0.5873364210128784
60,0.4507580101490021
61,0.7337161898612976
62,0.7007246613502502
63,0.5673547983169556
64,0.6656647324562073
65,0.5939585566520691
66,0.6184300780296326
67,0.6611904501914978
68,0.5032490491867065
69,0.5404343008995056
70,0.5038279891014099
71,0.5665013790130615
72,0.5660340189933777
73,0.4612850844860077
74,0.9167419075965881
75,0.48622947931289673
76,0.44106969237327576
77,0.6254132986068726
78,0.6605682373046875
79,0.7313467264175415
80,0.7878721356391907
81,0.7545610070228577
82,0.58138507604599
83,0.5710692405700684
84,0.5864982604980469
85,0.5968611240386963
86,0.5150551199913025
87,0.5286790728569031
88,0.6008061170578003
89,0.7032645344734192
90,0.6313320994377136
91,0.6726033687591553
92,0.5883384943008423
93,0.6170941591262817
94,0.5944987535476685
95,0.6261269450187683
96,0.5890503525733948
97,0.52727210521698
98,0.6020162105560303
99,0.5983639359474182
100,0.5695704817771912
101,0.4707198143005371
102,0.5102482438087463
103,0.5302361845970154
104,0.5514606833457947
105,0.5652084946632385
106,0.6261206865310669
107,0.5348895788192749
108,0.517413854598999
109,0.61518394947052
110,0.39495617151260376
111,0.4779316186904907
112,0.8004748225212097
113,0.5843064188957214
114,0.40057164430618286
115,0.648809015750885
116,0.5045356154441833
117,0.5199727416038513
118,0.56761234998703
119,0.4332170784473419
120,0.4036502242088318
121,0.42080727219581604
122,0.42809638381004333
123,0.6147655844688416
124,0.4784979522228241
125,0.41018402576446533
126,0.5234133005142212
127,0.5236257910728455
128,0.459677129983902
129,0.40601450204849243
130,0.3372538685798645
131,0.45395633578300476
132,0.4737488031387329
133,0.368024080991745
134,0.5057302713394165
135,0.5109283328056335
136,0.7183198928833008
137,0.37113288044929504
138,0.5725265741348267
139,0.4407612979412079
140,0.5993021130561829
141,0.3558290898799896
142,0.3914402723312378
143,0.6688507795333862
144,0.4855233430862427
145,0.5509111881256104
146,0.48227551579475403
147,0.406166136264801
148,0.4219055771827698
149,0.48067736625671387
150,0.47313961386680603
151,0.45843827724456787
152,0.37039437890052795
153,0.4024592936038971
154,0.4485716223716736
155,0.4210953712463379
156,0.3125493824481964
157,0.5492162704467773
158,0.28683871030807495
159,0.28427764773368835
160,0.13808345794677734
161,0.4719316363334656
162,0.26586753129959106
163,0.27470555901527405
164,0.5262460708618164
165,0.5510841012001038
166,0.3773724138736725
167,0.42445236444473267
168,0.4148283898830414
169,0.4049597978591919
170,0.3118184506893158
171,0.2721237540245056
172,0.3276709318161011
173,0.3083003759384155
174,0.3493024706840515
175,0.501081109046936
176,0.3501989245414734
177,0.28238099813461304
178,0.3846525549888611
179,0.3651907742023468
180,0.4916955828666687
181,0.41447940468788147
182,0.24289004504680634
183,0.22014138102531433
184,0.3866332769393921
185,0.3343663215637207
186,0.5615652799606323
187,0.26527270674705505
188,0.5801993608474731
189,0.43820488452911377
190,0.3144208788871765
191,0.20972782373428345
192,0.34776636958122253
193,0.5632538795471191
194,0.3666883707046509
195,0.2041739821434021
196,0.1703118085861206
197,0.3709215521812439
198,0.2906867265701294
199,0.4184497594833374
200,0.273571252822876
201,0.16867521405220032
202,0.4535703957080841
203,0.2720777094364166
204,0.13705120980739594
205,0.43301573395729065
206,0.18563899397850037
207,0.20502866804599762
208,0.15961788594722748
209,0.35156118869781494
210,0.16640877723693848
211,0.31893590092658997
212,0.6067322492599487
213,0.5246223211288452
214,0.2905806303024292
215,0.22412224113941193
216,0.5072420239448547
217,0.3763481378555298
218,0.27715036273002625
219,0.30957725644111633
220,0.2274930775165558
221,0.47188684344291687
222,0.39629805088043213
223,0.12143317610025406
224,0.12064473330974579
225,0.2184188961982727
