step,loss
0,0.6945570111274719
1,0.6987344026565552
2,0.6917489767074585
3,0.7382135987281799
4,0.6903902888298035
5,0.6906542778015137
6,0.682184636592865
7,0.6847831010818481
8,0.6830947399139404
9,0.7367956042289734
10,0.71358722448349
11,0.7082813382148743
12,0.6945119500160217
13,0.6982502937316895
14,0.682060718536377
15,0.6741609573364258
16,0.6668639779090881
17,0.6769047379493713
18,0.6354687213897705
19,0.6932045221328735
20,0.7158325910568237
21,0.6869428157806396
22,0.6715121269226074
23,0.6914779543876648
24,0.6804431676864624
25,0.6863146424293518
26,0.692900538444519
27,0.6901605725288391
28,0.6775631904602051
29,0.6807349324226379
30,0.6559799909591675
31,0.6826263070106506
32,0.7654445171356201
33,0.6492828130722046
34,0.6743869185447693
35,0.6877996325492859
36,0.6696815490722656
37,0.691707968711853
38,0.7043794989585876
39,0.6712716817855835
40,0.6007394790649414
41,0.6743611693382263
42,0.6537649631500244
43,0.6259865760803223
44,0.6371126770973206
45,0.6143364310264587
46,0.5627562999725342
47,0.5319383144378662
48,0.5898876190185547
49,0.8975157141685486
50,0.6641444563865662
51,0.72556072473526
52,0.6866682171821594
53,0.6064360737800598
54,0.6253921985626221
55,0.5847095251083374
56,0.6091557145118713
57,0.6820487380027771
58,0.6395135521888733
59,0.6097500324249268
60,0.5929574370384216
61,0.571114718914032
62,0.6025168895721436
63,0.6131811738014221
64,0.6451395750045776
65,0.6246004104614258
66,0.6129496693611145
67,0.5603863596916199
68,0.6842488050460815
69,0.5960481762886047
70,0.5655329823493958
71,0.5991266965866089
72,0.6101020574569702
73,0.5734521746635437
74,0.49941015243530273
75,0.673514723777771
76,0.6505869030952454
77,0.4936717450618744
78,0.6232638359069824
79,0.4343394637107849
80,0.5970785021781921
81,0.5444850325584412
82,0.5694586038589478
83,0.5154505968093872
84,0.5683106780052185
85,0.5514466762542725
86,0.5415300726890564
87,0.4233527183532715
88,0.7957344055175781
89,0.6269466876983643
90,0.428095281124115
91,0.7324122786521912
92,0.5483766794204712
93,0.5757809281349182
94,0.5551350116729736
95,0.6191955804824829
96,0.5388122797012329
97,0.5961931943893433
98,0.48808619379997253
99,0.516436755657196
100,0.5370229482650757
101,0.5817841291427612
102,0.5473469495773315
103,0.5696462392807007
104,0.4382854402065277
105,0.5328375101089478
106,0.4474782347679138
107,0.708452045917511
108,0.5831007361412048
109,0.553278923034668
110,0.5750775337219238
111,0.5734054446220398
112,0.5332744717597961
113,0.5476140975952148
114,0.5595346689224243
115,0.46126797795295715
116,0.5583878755569458
117,0.48085886240005493
118,0.40111616253852844
119,0.4751061499118805
120,0.6462018489837646
121,0.6181206107139587
122,0.4845167100429535
123,0.6890832185745239
124,0.5249435901641846
125,0.7182909250259399
126,0.4399079978466034
127,0.4953537881374359
128,0.46008601784706116
129,0.6145134568214417
130,0.4560891389846802
131,0.369722455739975
132,0.4024322032928467
133,0.4725349545478821
134,0.50325608253479
135,0.5668846368789673
136,0.4962916672229767
137,0.4451008439064026
138,0.4236650764942169
139,0.569302499294281
140,0.5244178175926208
141,0.5725945830345154
142,0.4158134460449219
143,0.4713563024997711
144,0.4544515907764435
145,0.28189533948898315
146,0.49656403064727783
147,0.46427565813064575
148,0.44956180453300476
149,0.35648104548454285
150,0.5882761478424072
151,0.35260629653930664
152,0.29614296555519104
153,0.21293823421001434
154,0.6238210201263428
155,0.3459755778312683
156,0.6934542059898376
157,0.42049887776374817
158,0.3633347749710083
159,0.5177769660949707
160,0.3801002502441406
161,0.27356794476509094
162,0.3630768060684204
163,0.4323188066482544
164,0.4559195637702942
165,0.374034583568573
166,0.3250493109226227
167,0.43249768018722534
168,0.46429571509361267
169,0.36862701177597046
170,0.3438622057437897
171,0.43024879693984985
172,0.19034981727600098
173,0.294305682182312
174,0.3777545988559723
175,0.28084322810173035
176,0.2593124806880951
177,0.3444231152534485
178,0.3799005150794983
179,0.2932833731174469
180,0.5936976671218872
181,0.3040531277656555
182,0.44860053062438965
183,0.3994578719139099
184,0.48050063848495483
185,0.5634409189224243
186,0.4512157142162323
187,0.6148405075073242
188,0.44219279289245605
189,0.4585943818092346
190,0.2543136179447174
191,0.3036291301250458
192,0.34043917059898376
193,0.4766138792037964
194,0.4780898690223694
195,0.49992257356643677
196,0.5583192706108093
197,0.5090683698654175
198,0.41688528656959534
199,0.523945152759552
200,0.40365737676620483
201,0.5947389006614685
202,0.4105225205421448
203,0.30479639768600464
204,0.34289735555648804
205,0.24624590575695038
206,0.38639557361602783
207,0.4134367108345032
208,0.3619807958602905
209,0.35649919509887695
210,0.2223891019821167
211,0.40595555305480957
212,0.3778236508369446
213,0.3359382152557373
214,0.3073195815086365
215,0.3336704671382904
216,0.3820798397064209
217,0.33620768785476685
218,0.3041992485523224
219,0.4179481267929077
220,0.31520432233810425
221,0.3516993224620819
222,0.3672914206981659
223,0.49628812074661255
224,0.46143093705177307
225,0.47975748777389526
226,0.5061745047569275
227,0.4693489968776703
228,0.41897767782211304
229,0.1948261559009552
230,0.26636016368865967
231,0.4217887222766876
232,0.31453371047973633
233,0.2857357859611511
234,0.3387413024902344
235,0.3265135586261749
236,0.6162365674972534
237,0.2528076767921448
238,0.3346879482269287
239,0.3817124366760254
240,0.441554993391037
241,0.3617817461490631
242,0.3991139233112335
243,0.256184458732605
244,0.27446624636650085
245,0.409771203994751
246,0.3260906934738159
247,0.26125311851501465
248,0.3293277323246002
249,0.35636821389198303
250,0.266895592212677
251,0.4812459945678711
252,0.21663367748260498
